Education,Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,Customer_Tenure_Days,Total_Spending,Total_Purchases,Total_Accepted_Campaigns,Children_at_home,Living_With,Family_Size
PhD,67911.0,63,6.272877006546167,0.0,5.877735781779639,4.1588830833596715,3.367295829986474,0.0,3,6,7,11,3,0,0,0,0,0,0,0,77,4301,19.676791701671952,27,0,1,Partner,3
Undergraduate,14796.0,1,2.6390573296152584,1.3862943611198906,2.1972245773362196,2.0794415416798357,1.6094379124341003,2.833213344056216,2,1,0,3,9,0,0,0,0,0,0,1,42,4913,12.74466906624152,6,0,1,Partner,3
PhD,78128.0,89,6.840546529288687,3.2188758248682006,5.442417710521793,2.833213344056216,3.2188758248682006,3.6109179126442243,2,8,4,6,3,0,1,1,0,0,0,0,52,4393,25.16484714624732,20,2,1,Partner,3
Undergraduate,14188.0,40,1.0986122886681098,2.0794415416798357,2.4849066497880004,2.833213344056216,2.5649493574615367,3.332204510175204,1,2,0,4,6,0,0,0,0,0,0,0,54,4749,14.393327691828903,7,0,0,Partner,2
Undergraduate,20425.0,5,1.6094379124341003,2.5649493574615367,1.791759469228055,1.3862943611198906,2.833213344056216,2.8903717578961645,2,2,0,3,7,0,0,0,0,0,0,0,40,4871,13.076026202195965,7,0,1,Partner,3
Postgraduate,58646.0,3,4.143134726391533,0.6931471805599453,3.8066624897703196,1.9459101490553132,1.791759469228055,3.1354942159291497,1,2,1,4,4,0,0,0,0,0,0,0,64,4647,15.516108230934316,8,0,1,Partner,3
Graduate,72967.0,1,5.0689042022202315,3.58351893845611,5.19295685089021,0.0,0.0,4.836281906951478,2,7,2,8,5,1,0,0,0,0,0,1,56,4824,18.68166189851803,19,1,1,Alone,2
Postgraduate,48150.0,24,5.159055299214529,1.0986122886681098,3.6888794541139363,1.3862943611198906,1.0986122886681098,3.871201010907891,3,5,1,4,7,0,0,0,0,0,0,0,77,4649,16.302654702692468,13,0,1,Partner,3
Graduate,82332.0,89,6.7226297948554485,4.0943445622221,6.876264611890766,3.9512437185814275,4.382026634673881,2.995732273553991,1,5,3,12,2,0,0,1,0,0,0,1,65,4913,29.022241595777615,21,1,0,Alone,1
Graduate,58275.0,48,5.247024072160486,2.3978952727983707,5.537334267018537,4.04305126783455,3.784189633918261,4.174387269895637,6,8,2,7,7,0,0,0,0,0,0,0,71,4655,25.18388178362584,23,0,2,Alone,3
PhD,44953.0,31,6.591673732008658,2.8903717578961645,4.897839799950911,2.4849066497880004,2.1972245773362196,4.8283137373023015,1,7,3,13,6,1,0,0,0,0,0,0,45,4818,23.890330254282258,24,1,0,Partner,2
Graduate,34587.0,68,2.0794415416798357,1.0986122886681098,2.302585092994046,1.0986122886681098,0.0,1.0986122886681098,2,1,0,3,4,0,0,0,0,0,0,0,73,4307,7.677863500678211,6,0,2,Partner,4
Postgraduate,43018.0,46,3.58351893845611,1.6094379124341003,2.8903717578961645,2.0794415416798357,1.9459101490553132,4.174387269895637,1,2,2,2,5,0,0,0,0,0,0,0,52,4503,16.28306756941716,7,0,1,Partner,3
Postgraduate,45736.0,92,5.241747015059643,1.3862943611198906,5.198497031265826,3.044522437723423,1.3862943611198906,3.784189633918261,5,7,1,6,7,0,0,0,0,0,0,0,72,4603,20.04154484020693,19,0,1,Partner,3
Postgraduate,66476.0,80,6.610696044717759,3.367295829986474,5.030437921392435,3.258096538021482,2.302585092994046,4.060443010546419,2,6,8,10,4,0,0,0,0,0,0,0,57,4470,24.629554437658616,26,0,1,Partner,3
Undergraduate,27733.0,16,0.0,2.0794415416798357,1.791759469228055,3.295836866004329,1.0986122886681098,2.8903717578961645,2,2,0,3,7,0,0,0,0,0,0,0,45,4570,11.156021923476494,7,0,1,Partner,3
PhD,69805.0,50,6.621405651764134,4.276666119016055,5.1647859739235145,2.6390573296152584,2.3978952727983707,3.044522437723423,2,6,8,11,2,0,0,0,0,0,0,0,74,4422,24.144332784840756,27,0,1,Partner,3
Postgraduate,72217.0,93,6.705639094860003,3.7612001156935624,6.111467339502679,4.02535169073515,4.04305126783455,5.043425116919247,1,3,10,8,2,0,0,0,0,0,0,0,64,4708,29.69013462554519,22,0,0,Alone,1
Graduate,25818.0,51,1.791759469228055,1.0986122886681098,2.1972245773362196,1.0986122886681098,1.0986122886681098,2.302585092994046,1,0,1,2,7,0,0,0,0,0,0,0,55,4882,9.587406005562649,4,0,1,Alone,2
Postgraduate,37509.0,24,3.6375861597263857,1.791759469228055,4.04305126783455,2.5649493574615367,2.1972245773362196,1.791759469228055,2,3,0,4,7,0,0,0,0,0,0,0,50,4918,16.026330300814802,9,0,1,Partner,3
Undergraduate,25176.0,79,1.6094379124341003,0.0,1.6094379124341003,0.0,0.0,1.791759469228055,1,1,0,2,7,0,0,0,0,0,0,0,50,4586,5.0106352940962555,4,0,2,Partner,4
Graduate,43586.0,26,4.605170185988092,1.0986122886681098,2.4849066497880004,1.6094379124341003,0.0,2.833213344056216,3,3,0,4,8,0,0,0,0,0,0,0,46,4931,12.631340380934517,10,0,1,Partner,3
Undergraduate,53230.0,86,5.176149732573829,4.290459441148391,4.59511985013459,4.919980925828125,3.091042453358316,5.438079308923196,4,5,2,12,5,0,0,0,0,0,0,0,70,4958,27.510831711966446,23,0,1,Partner,3
Graduate,50116.0,68,4.007333185232471,0.0,2.3978952727983707,0.0,0.0,1.0986122886681098,2,1,0,4,5,0,1,0,0,0,0,0,69,4272,7.503840746698952,7,1,2,Partner,4
Graduate,84906.0,98,6.905753276311464,2.772588722239781,6.028278520230698,4.605170185988092,3.4339872044851463,4.343805421853684,1,5,6,12,2,0,1,1,0,1,0,0,54,4531,28.089583331108862,24,3,0,Partner,2
Graduate,61286.0,34,5.877735781779639,0.0,4.68213122712422,2.995732273553991,2.302585092994046,4.770684624465665,2,7,1,8,5,0,0,0,0,0,0,0,60,4594,20.62886899991756,18,0,1,Partner,3
PhD,82333.0,60,7.179307969504034,0.0,5.886104031450156,3.8501476017100584,4.499809670330265,2.8903717578961645,1,4,3,10,2,0,0,1,0,0,0,1,40,4719,24.30574103089068,18,1,0,Partner,2
PhD,65220.0,3,6.792344427470809,4.1588830833596715,5.680172609017068,0.0,3.258096538021482,2.5649493574615367,4,8,4,7,6,0,0,0,0,0,0,1,61,4927,22.454446015330568,23,0,0,Partner,2
Graduate,33590.0,65,1.6094379124341003,0.0,1.0986122886681098,0.0,0.0,1.0986122886681098,1,1,0,2,7,0,0,0,0,0,0,0,52,4501,3.8066624897703196,4,0,3,Partner,5
Graduate,30992.0,83,2.8903717578961645,0.0,2.70805020110221,2.0794415416798357,1.3862943611198906,1.0986122886681098,1,1,0,3,7,0,0,0,0,0,0,0,50,4696,10.16277015046621,5,0,1,Alone,2
Postgraduate,72309.0,64,6.8679744089702925,0.0,6.784457062637643,3.9318256327243257,3.6635616461296463,0.0,1,5,6,8,3,0,0,0,1,0,0,1,50,4738,21.24781875046191,20,1,0,Alone,1
Undergraduate,16005.0,69,0.6931471805599453,1.3862943611198906,1.0986122886681098,3.044522437723423,3.4339872044851463,3.871201010907891,3,2,1,2,8,0,0,0,0,0,0,0,46,4947,13.527764483464404,8,0,1,Partner,3
Postgraduate,65487.0,48,5.484796933490655,4.219507705176107,6.2166061010848646,5.298317366548036,0.0,5.099866427824199,3,3,5,6,2,0,0,0,0,0,0,0,69,4433,26.319094534123863,17,0,0,Alone,1
Graduate,58692.0,21,5.71042701737487,2.4849066497880004,4.127134385045092,1.6094379124341003,2.0794415416798357,2.4849066497880004,1,8,2,4,7,0,0,0,0,0,0,0,61,4347,18.4962541561099,15,0,1,Partner,3
Graduate,40590.0,30,5.043425116919247,0.0,3.9318256327243257,1.9459101490553132,2.4849066497880004,3.6375861597263857,5,3,4,3,6,1,0,0,0,0,0,0,57,4533,17.04365370821327,15,1,2,Alone,3
Graduate,20587.0,39,1.0986122886681098,1.3862943611198906,1.9459101490553132,1.6094379124341003,0.6931471805599453,2.302585092994046,1,1,1,2,7,0,0,0,0,0,0,0,56,4312,9.035986984831405,5,0,1,Alone,2
Postgraduate,62637.0,76,4.653960350157523,2.5649493574615367,3.8918202981106265,1.6094379124341003,2.5649493574615367,1.791759469228055,1,2,2,5,2,0,0,0,0,0,0,0,72,4383,17.07687674485338,10,0,1,Alone,2
Postgraduate,29435.0,11,4.2626798770413155,1.3862943611198906,3.6375861597263857,1.6094379124341003,1.0986122886681098,4.174387269895637,4,3,2,2,9,0,0,0,0,0,0,1,60,4955,16.168997868885437,11,0,2,Alone,3
Graduate,19346.0,26,1.0986122886681098,0.0,2.302585092994046,1.3862943611198906,1.9459101490553132,1.0986122886681098,1,1,0,3,8,0,0,0,0,0,0,0,52,4413,7.83201418050547,5,0,1,Alone,2
Graduate,35788.0,34,3.1780538303479458,1.0986122886681098,2.4849066497880004,1.3862943611198906,0.6931471805599453,1.6094379124341003,2,2,0,3,6,0,0,0,0,0,0,0,55,4420,10.450452222917992,7,0,2,Partner,4
Graduate,36997.0,72,3.784189633918261,1.6094379124341003,2.5649493574615367,2.1972245773362196,0.0,3.332204510175204,5,2,1,4,5,0,0,0,0,0,0,0,58,4776,13.488005991325322,12,0,2,Alone,3
Graduate,23539.0,13,1.6094379124341003,3.2188758248682006,2.4849066497880004,2.833213344056216,0.6931471805599453,3.258096538021482,1,2,0,4,6,0,0,0,0,0,0,0,69,4384,14.097677449727943,7,0,0,Partner,2
Graduate,65333.0,58,6.484635235635252,2.0794415416798357,4.532599493153256,0.0,2.772588722239781,3.4339872044851463,7,9,4,8,6,0,1,1,0,0,0,0,53,4426,19.30325219719327,28,2,1,Alone,2
Graduate,78499.0,12,6.816735880594968,4.290459441148391,5.14166355650266,3.871201010907891,3.6109179126442243,4.584967478670572,1,11,3,4,4,0,0,1,0,0,0,1,69,4481,28.31594528046871,19,1,0,Alone,1
PhD,29732.0,23,3.258096538021482,0.0,2.1972245773362196,0.0,0.6931471805599453,1.6094379124341003,1,2,0,2,9,0,0,0,0,0,0,0,55,4359,7.757906208351748,5,0,1,Partner,3
Postgraduate,41275.0,33,3.2188758248682006,1.6094379124341003,3.1354942159291497,0.0,1.0986122886681098,2.302585092994046,4,3,1,3,5,0,0,0,0,0,0,0,66,4360,11.365005334893606,11,0,3,Partner,5
PhD,63516.0,30,4.955827057601261,2.4849066497880004,4.74493212836325,2.772588722239781,2.70805020110221,1.791759469228055,4,4,1,7,5,0,0,0,0,0,0,0,53,4621,19.45806422832256,16,0,2,Partner,4
PhD,42769.0,15,4.276666119016055,0.0,2.6390573296152584,1.3862943611198906,0.6931471805599453,0.0,2,1,1,4,4,0,0,0,0,0,0,0,64,4523,8.99516499031115,8,0,1,Partner,3
Postgraduate,49572.0,25,3.58351893845611,0.6931471805599453,2.833213344056216,0.0,0.6931471805599453,0.6931471805599453,2,2,0,3,7,0,0,0,0,0,0,0,68,4459,8.496173824192162,7,0,2,Partner,4
Graduate,69209.0,4,6.208590026096629,3.4965075614664802,6.745236349484363,5.438079308923196,3.8918202981106265,4.859812404361672,2,5,3,6,4,0,0,0,1,0,0,0,54,4913,30.640045948442967,16,1,0,Partner,2
Graduate,17148.0,80,2.302585092994046,2.302585092994046,2.4849066497880004,2.6390573296152584,2.3978952727983707,2.833213344056216,4,3,1,3,8,0,0,0,0,0,0,0,50,4415,14.960242782245938,11,0,1,Partner,3
Graduate,40590.0,30,5.043425116919247,0.0,3.9318256327243257,1.9459101490553132,2.4849066497880004,3.6375861597263857,5,3,4,3,6,1,0,0,0,0,0,0,57,4533,17.04365370821327,15,1,2,Alone,3
Postgraduate,30560.0,6,2.302585092994046,0.6931471805599453,1.791759469228055,1.6094379124341003,1.791759469228055,2.0794415416798357,1,1,0,3,7,0,0,0,0,0,0,0,50,4630,10.268130666124039,5,0,1,Partner,3
Undergraduate,32146.0,16,3.295836866004329,1.3862943611198906,3.1780538303479458,1.6094379124341003,2.0794415416798357,1.3862943611198906,2,2,0,4,6,0,0,0,0,0,0,0,43,4311,12.935358872705992,8,0,1,Partner,3
Undergraduate,41713.0,57,4.356708826689592,2.1972245773362196,3.8066624897703196,2.3978952727983707,2.3978952727983707,3.258096538021482,5,3,1,4,6,0,0,0,0,0,0,0,62,4324,18.414482977414355,13,0,2,Alone,3
Postgraduate,34176.0,9,2.4849066497880004,1.0986122886681098,2.0794415416798357,1.6094379124341003,1.0986122886681098,1.0986122886681098,1,1,0,3,3,0,0,0,0,0,0,0,51,4421,9.469622969906265,5,0,1,Partner,3
PhD,58482.0,59,6.3578422665081,2.0794415416798357,4.7535901911063645,2.995732273553991,2.0794415416798357,2.0794415416798357,2,7,4,9,6,0,1,0,0,0,0,0,71,4372,20.34548935620796,22,1,1,Partner,3
Graduate,59686.0,78,4.499809670330265,2.772588722239781,4.499809670330265,3.5553480614894135,3.7612001156935624,1.791759469228055,1,4,1,6,4,0,0,0,0,0,0,0,61,4418,20.880515709311343,12,0,1,Alone,2
PhD,60896.0,90,6.921658184151129,3.4339872044851463,5.991464547107982,4.110873864173311,3.8501476017100584,5.0369526024136295,3,9,10,4,6,0,0,0,0,0,0,1,62,4889,29.345084004041254,26,0,1,Partner,3
Graduate,62994.0,74,5.41610040220442,2.5649493574615367,3.8918202981106265,1.6094379124341003,2.5649493574615367,2.5649493574615367,1,6,2,4,6,0,0,0,0,0,0,0,46,4380,18.612206685133756,13,0,1,Partner,3
Graduate,47320.0,10,5.303304908059076,2.995732273553991,4.718498871295094,3.9318256327243257,2.772588722239781,2.995732273553991,6,5,1,8,6,0,0,0,0,0,0,0,69,4595,22.717682681426258,20,0,1,Partner,3
Undergraduate,74859.0,63,6.3473892096560105,4.30406509320417,6.421622267806518,4.897839799950911,4.634728988229636,4.30406509320417,1,6,5,11,3,0,0,0,1,0,0,0,77,4654,30.909710452051417,23,1,0,Alone,1
Undergraduate,15253.0,13,0.6931471805599453,1.3862943611198906,1.3862943611198906,2.1972245773362196,0.6931471805599453,2.6390573296152584,2,1,0,3,7,0,0,0,0,0,0,0,34,4507,8.99516499031115,6,0,1,Alone,2
PhD,31560.0,98,4.143134726391533,0.6931471805599453,3.044522437723423,1.6094379124341003,0.0,2.0794415416798357,2,2,1,3,8,0,0,0,0,0,0,0,52,4633,11.569683798788837,8,0,1,Alone,2
Graduate,72071.0,4,6.2766434893416445,4.248495242049359,5.707110264748875,5.017279836814924,4.9344739331306915,5.017279836814924,3,5,4,8,2,0,0,0,0,0,0,0,72,4763,31.201282602900424,20,0,1,Alone,2
Postgraduate,91172.0,94,5.093750200806762,3.367295829986474,6.70808408385307,0.0,3.367295829986474,4.04305126783455,0,4,3,7,3,1,0,1,1,1,0,1,36,4722,22.579477212467328,14,4,0,Alone,1
Graduate,90000.0,91,6.516193076042964,4.976733742420574,4.897839799950911,4.553876891600541,5.262690188904886,5.488937726156687,1,4,8,5,1,1,0,1,1,0,0,0,42,4451,31.69627142507656,18,3,0,Partner,2
Graduate,41967.0,66,3.1780538303479458,1.6094379124341003,2.3978952727983707,0.0,1.0986122886681098,2.772588722239781,1,1,0,3,4,0,0,0,0,0,0,0,45,4481,11.056588026488308,5,0,2,Alone,3
Graduate,69263.0,14,6.20050917404269,1.791759469228055,3.4965075614664802,2.6390573296152584,1.791759469228055,3.091042453358316,1,9,1,7,6,0,1,0,0,0,0,0,61,4379,19.010635456938854,18,1,1,Alone,2
Undergraduate,65706.0,77,6.823286122355687,2.3978952727983707,4.867534450455582,2.6390573296152584,0.0,4.867534450455582,1,11,3,12,7,0,1,1,0,1,0,1,56,4629,21.595307625680483,27,3,0,Alone,1
Graduate,60934.0,41,5.41610040220442,5.049856007249537,5.049856007249537,5.262690188904886,4.543294782270004,4.007333185232471,2,6,4,11,4,0,0,0,0,0,0,0,51,4426,29.329130573110856,23,0,1,Partner,3
Graduate,71965.0,21,6.35088571671474,2.995732273553991,5.659482215759621,3.9318256327243257,3.6635616461296463,5.517452896464707,3,6,3,5,3,0,0,0,0,0,0,0,75,4598,28.118940381347034,17,0,1,Partner,3
Graduate,65210.0,25,6.440946540632921,0.0,4.2626798770413155,0.0,2.0794415416798357,3.367295829986474,2,9,3,8,6,0,1,0,1,0,0,0,71,4374,16.150363789340545,22,2,1,Partner,3
PhD,79174.0,2,6.980075940561763,3.6375861597263857,6.251903883165888,5.267858159063328,4.532599493153256,4.867534450455582,1,5,6,7,2,0,0,1,1,0,0,1,51,4797,31.537558086126207,19,2,0,Partner,2
Postgraduate,81380.0,51,6.60934924316738,4.23410650459726,6.536691597591305,5.41610040220442,4.23410650459726,4.6443908991413725,1,4,2,10,2,0,0,0,0,0,0,0,59,4817,31.674745151299,17,0,0,Alone,1
PhD,48432.0,3,5.777652323222656,1.3862943611198906,3.9318256327243257,1.6094379124341003,1.3862943611198906,3.7612001156935624,5,7,1,6,8,0,0,0,0,0,0,0,53,4882,17.852704706314427,19,0,1,Alone,2
Graduate,52914.0,32,5.541263545158426,2.3978952727983707,3.8066624897703196,3.4339872044851463,2.3978952727983707,5.429345628954441,2,7,3,3,7,1,0,0,0,0,0,0,55,4801,23.007049413965074,15,1,1,Partner,3
Graduate,38946.0,84,4.762173934797756,1.9459101490553132,4.418840607796598,1.9459101490553132,1.9459101490553132,3.7376696182833684,2,3,1,6,5,0,0,0,0,0,0,0,71,4511,18.756414608043663,12,0,1,Partner,3
Graduate,26067.0,49,3.1354942159291497,1.0986122886681098,2.9444389791664403,0.0,1.0986122886681098,2.5649493574615367,3,3,0,3,8,0,0,0,0,0,0,0,52,4500,10.842107129893346,9,0,1,Partner,3
PhD,44325.0,69,6.248042874508429,0.0,3.091042453358316,0.0,0.0,1.791759469228055,4,8,2,7,8,0,1,0,0,0,0,0,54,4742,11.130844797094799,21,1,1,Partner,3
Graduate,42523.0,96,2.70805020110221,3.6109179126442243,2.4849066497880004,1.3862943611198906,3.295836866004329,3.58351893845611,1,1,1,4,2,0,0,0,0,0,0,0,62,4330,17.069524929114763,7,0,0,Partner,2
Undergraduate,26487.0,23,1.0986122886681098,2.1972245773362196,2.3978952727983707,2.5649493574615367,2.70805020110221,3.1780538303479458,3,2,1,3,5,0,0,0,0,0,0,0,48,4668,14.144785527714392,9,0,1,Alone,2
Undergraduate,53233.0,18,3.367295829986474,0.0,2.302585092994046,1.3862943611198906,0.0,0.0,1,1,0,3,4,0,0,0,0,0,0,0,69,4366,7.05617528410041,5,0,1,Partner,3
Graduate,67716.0,8,6.274762021241939,4.962844630259907,5.384495062789089,4.143134726391533,2.302585092994046,4.04305126783455,4,7,4,13,5,0,1,0,0,0,0,0,66,4798,27.110872801511064,28,1,1,Partner,3
Postgraduate,76234.0,21,6.253828811575473,3.9318256327243257,5.123963979403259,4.875197323201151,0.0,3.7376696182833684,1,8,3,11,3,0,1,0,0,0,0,0,54,4406,23.922485365187576,23,1,1,Partner,3
PhD,84117.0,60,6.416732282512326,4.343805421853684,6.620073206530356,4.0943445622221,3.828641396489095,3.295836866004329,1,7,10,6,2,0,0,1,0,0,0,0,70,4312,28.59943373561189,24,1,0,Partner,2
Postgraduate,65487.0,48,5.484796933490655,4.219507705176107,6.2166061010848646,5.298317366548036,0.0,5.099866427824199,3,3,5,6,2,0,0,0,0,0,0,0,69,4433,26.319094534123863,17,0,0,Partner,2
Undergraduate,25224.0,36,1.6094379124341003,2.302585092994046,2.5649493574615367,2.4849066497880004,1.0986122886681098,2.1972245773362196,2,1,1,3,3,0,0,0,0,0,0,0,54,4368,12.257715878682012,7,0,1,Partner,3
Postgraduate,89616.0,36,6.51025834052315,3.871201010907891,6.486160788944089,4.983606621708336,4.718498871295094,2.772588722239781,1,7,5,12,2,0,0,0,0,0,0,1,43,4752,29.342314355618342,25,0,0,Alone,1
Graduate,40851.0,63,3.1780538303479458,0.6931471805599453,2.0794415416798357,0.0,1.6094379124341003,3.2188758248682006,1,1,1,2,7,0,0,0,0,0,0,0,55,4756,10.778956289890028,5,0,2,Alone,3
Graduate,27469.0,2,2.302585092994046,0.6931471805599453,1.0986122886681098,1.3862943611198906,1.0986122886681098,0.0,1,0,0,3,6,0,0,0,0,0,0,0,79,4959,6.579251212010102,4,0,0,Partner,2
Undergraduate,82347.0,38,6.322565239927284,4.007333185232471,6.740519359606223,5.313205979041787,4.897839799950911,4.1588830833596715,1,7,7,10,3,1,0,0,1,0,0,1,69,4863,31.44034664711835,25,2,0,Partner,2
Graduate,73803.0,61,6.726233402358747,4.394449154672439,5.8971538676367405,3.970291913552122,3.295836866004329,5.1647859739235145,2,9,5,6,6,1,0,0,0,0,0,1,69,4960,29.44875117814789,22,1,1,Partner,3
Postgraduate,8820.0,52,2.5649493574615367,0.0,2.6390573296152584,1.6094379124341003,1.0986122886681098,1.6094379124341003,4,3,0,3,8,0,0,0,0,0,0,0,74,4727,9.521494800613105,10,0,2,Alone,3
Graduate,43322.0,25,4.04305126783455,2.0794415416798357,3.8918202981106265,2.3978952727983707,1.0986122886681098,2.9444389791664403,1,3,0,4,7,0,0,0,0,0,0,0,52,4332,16.455259648257933,8,0,0,Alone,1
Graduate,55593.0,63,5.683579767338681,2.1972245773362196,4.8283137373023015,2.4849066497880004,1.6094379124341003,4.672828834461906,2,6,6,3,6,1,0,0,0,0,0,0,53,4575,21.47629147866121,17,1,1,Partner,3
Graduate,50501.0,10,5.697093486505405,0.0,3.6635616461296463,2.6390573296152584,0.0,5.030437921392435,7,5,4,4,6,1,0,0,0,0,0,1,72,4639,17.030150383642745,20,1,2,Partner,4
Graduate,37085.0,65,3.6888794541139363,0.6931471805599453,2.833213344056216,1.0986122886681098,0.0,1.3862943611198906,4,3,0,3,8,0,0,0,0,0,0,0,51,4266,9.700146628518098,10,0,2,Partner,4
Undergraduate,16185.0,71,1.791759469228055,2.4849066497880004,2.833213344056216,3.091042453358316,2.1972245773362196,3.828641396489095,2,2,2,2,8,0,0,0,0,0,0,0,36,4591,16.226787890255903,8,0,1,Alone,2
Graduate,57731.0,0,5.58724865840025,3.091042453358316,5.707110264748875,4.189654742026425,2.1972245773362196,3.8066624897703196,4,8,8,6,6,0,0,0,0,0,0,0,57,4846,24.578943185640405,26,0,1,Alone,2
PhD,48432.0,3,5.777652323222656,1.3862943611198906,3.9318256327243257,1.6094379124341003,1.3862943611198906,3.7612001156935624,5,7,1,6,8,0,0,0,0,0,0,1,53,4882,17.852704706314427,19,0,1,Alone,2
Graduate,73807.0,88,5.905361848054571,4.8283137373023015,5.056245805348308,4.276666119016055,4.3694478524670215,4.007333185232471,2,5,5,11,2,0,0,0,0,0,0,0,48,4806,28.44336854742073,23,0,1,Partner,3
Graduate,18929.0,15,3.4965075614664802,0.0,2.1972245773362196,3.1780538303479458,1.6094379124341003,2.9444389791664403,1,1,0,4,6,0,0,0,0,0,0,0,36,4761,13.425662860751185,6,0,0,Partner,2
Graduate,35893.0,80,5.0689042022202315,0.0,3.1780538303479458,0.0,0.0,2.9444389791664403,6,3,1,5,8,0,0,0,0,0,0,0,58,4885,11.191397011734617,15,0,2,Alone,3
Graduate,61014.0,17,5.598421958998375,4.867534450455582,6.206575926724928,5.209486152841421,3.784189633918261,3.4011973816621555,4,9,3,4,7,0,0,0,0,0,0,0,46,4950,29.06740550460072,20,0,1,Partner,3
Graduate,32144.0,76,3.7376696182833684,0.0,2.3978952727983707,0.0,0.0,1.3862943611198906,4,2,1,3,7,0,1,0,0,0,0,0,72,4361,7.521859252201629,10,1,2,Partner,4
Undergraduate,14918.0,52,1.3862943611198906,1.3862943611198906,1.3862943611198906,2.772588722239781,1.6094379124341003,2.772588722239781,1,1,0,3,6,0,0,0,0,0,0,0,63,4832,11.313498440273333,5,0,1,Partner,3
Graduate,45146.0,28,3.5263605246161616,0.0,1.791759469228055,0.0,0.0,2.772588722239781,2,1,1,2,4,0,0,0,0,0,0,0,63,4612,8.090708716083999,6,0,2,Alone,3
Undergraduate,41769.0,31,5.713732805509369,3.4011973816621555,4.882801922586371,3.4965075614664802,0.0,3.332204510175204,6,8,1,7,8,0,0,0,0,0,0,0,71,4764,20.826444181399577,22,0,1,Alone,2
Graduate,88325.0,42,6.253828811575473,4.276666119016055,6.7580945044277305,4.543294782270004,3.332204510175204,3.9889840465642745,1,6,2,9,2,0,0,0,0,0,0,0,45,4407,29.153072774028736,18,0,0,Partner,2
Postgraduate,38054.0,24,3.1780538303479458,1.0986122886681098,2.8903717578961645,1.0986122886681098,0.6931471805599453,0.0,2,2,0,3,7,0,0,0,0,0,0,0,76,4322,8.958797346140274,7,0,2,Alone,3
Undergraduate,80617.0,42,6.38856140554563,3.9512437185814275,6.448889394146858,4.290459441148391,4.02535169073515,3.4965075614664802,1,4,6,8,2,0,0,0,0,0,0,0,31,4888,28.601013211623936,19,0,0,Alone,1
Graduate,5305.0,12,2.5649493574615367,1.6094379124341003,2.0794415416798357,0.6931471805599453,1.3862943611198906,1.791759469228055,0,1,0,0,13,0,0,0,0,0,0,0,50,4597,10.125029822483363,1,0,1,Partner,3
